,1 2 1082040961
36764,128 503 10855571
36765,1379 912 1085557
36766,1274 1281 108555
36767,770 1402 1085557
36768,1379 131 1085557
36769,323 704 10855571
36770,294 831 10855572
36771,1402 254 1085557
36772,90 1339 10855572
36773,557 128 10855572
36774,350 1353 1085557
36775,1402 1319 108555
36776,307 317 10855572
36777,12 834 108555725
36778,1402 560 1085557
36779,617 103 10855572
36780,704 323 10855572
36781,128 1409 1085557
36782,1216 542 1085557
36783,1402 1083 108555
36784,605 734 10855572
36785,950 1402 1085557
36786,1339 1234 108555
36787,297 609 10855573
36788,950 323 10855573
36789,254 1402 1085557
36790,952 306 10855573
36791,1317 507 1085557
36792,560 1402 1085557
36793,306 952 10855573
36794,389 830 10855573
36795,249 1402 1085557
36796,1402 950 1085557
36797,1339 90 10855574
36798,1402 254 1085557
36799,389 609 10855574
36800,710 1283 1085557
36801,681 1402 1085557
36802,1402 560 1085557
36803,1026 615 1085557
36804,538 546 10855574
36805,507 1317 1085557
36806,254 1402 1085557
36807,1026 184 1085557
36808,1026 1045 108555
36809,770 1402 1085557
36810,323 704 10855575
36811,1317 507 1085557
36812,1402 254 1085557
36813,272 503 10855575
36814,1184 254 1085557
36815,372 1402 1085557
36816,1117 856 1085557
36817,1274 306 1085557
36818,422 6 1085557617
36819,249 1402 1085557
36820,1069 878 1085557
36821,306 1274 1085557
36822,254 1402 1085557
36823,372 1402 1085557
36824,704 323 10855576
36825,323 950 10855576
36826,372 1354 1085557
36827,843 356 10855576
36828,1274 306 1085557
36829,6 422 1085557722
36830,681 1402 1085557
36831,1402 1339 108555
36832,770 1402 1085557
36833,12 1379 10855577
36834,1402 372 1085557
36835,507 1317 1085557
36836,323 704 10855577
36837,356 843 10855578
36838,1044 1402 108555
36839,1409 128 1085557
36840,1317 507 1085557
36841,1402 254 1085557
36842,1069 542 1085557
36843,439 952 10855578
36844,1402 372 1085557
36845,1184 254 1085557
36846,1339 1402 108555
36847,249 1402 1085557
36848,704 323 10855579
36849,560 1402 1085557
36850,1402 1339 108555
36851,372 1402 1085557
36852,128 557 10855579
36853,770 1402 1085557
36854,1402 560 1085557
36855,814 63 108555795
36856,539 952 10855579
36857,539 952 10855579
36858,1402 372 1085557
36859,254 1402 1085557
36860,1339 1402 108555
36861,1402 254 1085558
36862,770 1402 1085558
36863,1402 1339 108555
36864,261 835 10855580
36865,323 1339 1085558
36866,128 1409 1085558
36867,507 1317 1085558
36868,1410 753 1085558
36869,372 1402 1085558
36870,1339 1402 108555
36871,36 211 108555808
36872,339 1402 1085558
36873,1402 372 1085558
36874,254 1402 1085558
36875,372 1402 1085558
36876,770 1402 1085558
36877,1402 1339 108555
36878,919 1317 1085558
36879,1402 339 1085558
36880,372 1402 1085558
36881,1402 254 1085558
36882,1402 372 1085558
36883,1379 1402 108555
36884,1339 323 1085558
36885,710 539 10855581
36886,12 1379 10855581
36887,1184 254 1085558
36888,1402 372 1085558
36889,12 1379 10855582
36890,1339 1402 108555
36891,1410 6 108555822
36892,1402 1379 108555
36893,372 1402 1085558
36894,770 1402 1085558
36895,1184 644 1085558
36896,1379 12 10855582
36897,1402 1339 108555
36898,1044 1402 108555
36899,1402 372 1085558
36900,1379 1402 108555
36901,679 1281 1085558
36902,372 1402 1085558
36903,1400 1411 108555
36904,1402 1379 108555
36905,1281 356 1085558
36906,1402 372 1085558
36907,323 704 10855583
36908,1379 1402 108555
36909,372 1402 1085558
36910,770 1402 1085558
36911,1184 254 1085558
36912,871 306 10855583
36913,1402 1379 108555
36914,254 1216 1085558
36915,770 36 108555836
36916,1339 589 1085558
36917,1402 372 1085558
36918,1381 798 1085558
36919,1410 6 108555838
36920,356 1281 1085558
36921,1379 1402 108555
36922,704 323 10855584
36923,339 1402 1085558
36924,1274 1281 108555
36925,594 1171 1085558
36926,1381 783 1085558
36927,1184 367 1085558
36928,810 1402 1085558
36929,1281 356 1085558
36930,770 1402 1085558
36931,544 546 10855584
36932,1184 254 1085558
36933,1339 1402 108555
36934,1402 1379 108555
36935,1402 339 1085558
36936,1402 339 1085558
36937,1409 128 1085558
36938,1410 6 108555856
36939,1402 1339 108555
36940,1402 498 1085558
36941,1184 254 1085558
36942,356 1281 1085558
36943,1184 254 1085558
36944,1379 598 1085558
36945,367 1184 1085558
36946,1184 254 1085558
36947,12 1379 10855586
36948,1184 254 1085558
36949,128 612 10855586
36950,1379 598 1085558
36951,874 919 10855586
36952,871 306 10855586
36953,1184 367 1085558
36954,1379 1402 108555
36955,12 569 108555870
36956,1402 1379 108555
36957,1138 254 1085558
36958,1379 1402 108555
36959,323 1339 1085558
36960,1044 1402 108555
36961,1402 1379 108555
36962,1138 1283 108555
36963,143 1339 1085558
36964,367 1184 1085558
36965,810 1402 1085558
36966,1274 1281 108555
36967,12 358 108555889
36968,1383 1381 108555
36969,1281 356 1085558
36970,1184 367 1085558
36971,12 358 108555891
36972,128 235 10855589
36973,569 128 10855589
36974,67 1402 10855589
36975,1339 323 1085558
36976,128 1409 1085558
36977,372 1402 1085558
36978,546 538 10855590
36979,576 1339 1085559
36980,12 1138 10855590
36981,128 569 10855590
36982,372 1402 1085559
36983,372 1402 1085559
36984,546 544 10855590
36985,12 358 108555903
36986,356 1281 1085559
36987,810 1402 1085559
36988,12 569 108555905
36989,609 389 10855590
36990,12 358 108555908
36991,569 128 10855590
36992,1184 367 1085559
36993,350 358 10855591
36994,1339 576 1085559
36995,546 598 10855591
36996,12 1118 10855591
36997,418 1402 1085559
36998,128 569 10855591
36999,12 569 108555916
37000,544 546 10855591
37001,681 1402 1085559
37002,67 697 108555920
37003,576 1339 1085559
37004,12 358 108555921
37005,12 1118 10855592
37006,569 128 10855592
37007,1184 367 1085559
37008,12 1118 10855593
37009,1216 254 1085559
37010,871 306 10855593
37011,569 128 10855593
37012,12 1138 10855593
37013,1123 507 1085559
37014,12 569 108555936
37015,871 306 10855593
37016,1339 576 1085559
37017,372 1412 1085559
37018,128 569 10855594
37019,12 358 108555944
37020,1274 1281 108555
37021,12 1118 10855594
37022,1038 576 1085559
37023,12 1138 10855595
37024,350 358 10855595
37025,950 323 10855595
37026,507 1123 1085559
37027,1280 725 1085559
37028,569 128 10855595
37029,392 353 10855595
37030,1339 297 1085559
37031,1280 1339 108555
37032,1036 792 1085559
37033,598 1379 1085559
37034,1281 539 1085559
37035,1280 1287 108555
37036,1412 372 1085559
37037,1295 1283 108555
37038,12 392 108555966
37039,128 548 10855596
37040,1339 1280 108555
37041,297 1339 1085559
37042,63 814 108555969
37043,354 398 10855597
37044,12 1118 10855597
37045,1280 1339 108555
37046,1339 297 1085559
37047,12 569 108555973
37048,354 398 10855597
37049,372 1018 1085559
37050,12 1118 10855597
37051,372 1412 1085559
37052,1339 1280 108555
37053,297 1339 1085559
37054,576 1339 1085559
37055,871 1412 1085559
37056,993 994 10855598
37057,372 1381 1085559
37058,1339 297 1085559
37059,1280 1339 108555
37060,12 1118 10855599
37061,146 308 10855599
37062,297 1339 1085559
37063,1287 1280 108555
37064,1339 576 1085559
37065,12 392 108555993
37066,1280 1287 108555
37067,1339 1280 108555
37068,1339 297 1085559
37069,12 1118 10855599
37070,1018 372 1085559
37071,1381 372 1085559
37072,12 569 108556000
37073,1274 1281 108556
37074,993 1402 1085560
37075,640 576 10855600
37076,1339 297 1085560
37077,1381 372 1085560
37078,576 1339 1085560
37079,1381 128 1085560
37080,12 392 108556006
37081,546 544 10855600
37082,576 640 10855600
37083,372 1018 1085560
37084,372 1381 1085560
37085,372 1381 1085560
37086,12 1118 10855601
37087,503 128 10855601
37088,503 272 10855601
37089,792 1036 1085560
37090,297 1339 1085560
37091,1339 576 1085560
37092,12 392 108556020
37093,503 306 10855602
37094,12 569 108556022
37095,640 576 10855602
37096,306 503 10855602
37097,1381 372 1085560
37098,1339 297 1085560
37099,1381 372 1085560
37100,503 306 10855602
37101,576 1339 1085560
37102,306 503 10855602
37103,12 1118 10855602
37104,306 503 10855602
37105,503 306 10855603
37106,12 1138 10855603
37107,1036 792 1085560
37108,12 392 108556034
37109,12 569 108556035
37110,12 1118 10855603
37111,12 392 108556040
37112,576 640 10855604
37113,12 1118 10855604
37114,792 1036 1085560
37115,12 569 108556046
37116,128 1381 1085560
37117,323 1339 1085560
37118,640 576 10855605
37119,1328 306 1085560
37120,372 1381 1085560
37121,372 1381 1085560
37122,582 598 10855605
37123,12 1138 10855605
37124,1383 1381 108556
37125,323 950 10855605
37126,12 392 108556060
37127,1381 128 1085560
37128,859 1403 1085560
37129,1274 1281 108556
37130,12 1118 10855606
37131,760 542 10855606
37132,1083 1402 108556
37133,372 592 10855606
37134,810 1412 1085560
37135,12 569 108556068
37136,372 353 10855607
37137,843 1237 1085560
37138,1283 1138 108556
37139,12 1138 10855607
37140,792 1036 1085560
37141,12 1118 10855609
37142,1354 372 1085560
37143,12 392 108556093
37144,592 372 10855609
37145,12 569 108556096
37146,1383 1381 108556
37147,128 1381 1085560
37148,1381 128 1085561
37149,1215 498 1085561
37150,372 1354 1085561
37151,372 592 10855610
37152,598 582 10855610
37153,1383 1381 108556
37154,12 1118 10855610
37155,12 569 108556110
37156,576 640 10855611
37157,1381 1383 108556
37158,938 423 10855611
37159,128 1354 1085561
37160,792 1036 1085561
37161,12 392 108556118
37162,1215 498 1085561
37163,12 1118 10855612
37164,128 1381 1085561
37165,12 569 108556124
37166,592 372 10855612
37167,392 306 10855612
37168,12 1118 10855612
37169,681 562 10855613
37170,871 843 10855613
37171,308 281 10855613
37172,12 1118 10855613
37173,12 392 108556138
37174,12 1118 10855614
37175,792 1036 1085561
37176,582 598 10855614
37177,12 569 108556145
37178,1138 1283 108556
37179,12 1118 10855614
37180,1383 1381 108556
37181,1383 1381 108556
37182,12 1118 10855615
37183,1339 323 1085561
37184,792 1036 1085561
37185,372 592 10855616
37186,12 1118 10855616
37187,592 372 10855617
37188,372 482 10855617
37189,1215 498 1085561
37190,12 1118 10855617
37191,1373 408 1085561
37192,128 1381 1085561
37193,372 592 10855617
37194,1281 1283 108556
37195,1274 1281 108556
37196,1383 392 1085561
37197,883 72 108556188
37198,297 1339 1085561
37199,871 843 10855619
37200,1373 592 1085561
37201,1283 1138 108556
37202,871 843 10855620
37203,1373 592 1085562
37204,933 1214 1085562
37205,600 470 10855621
37206,372 592 10855621
37207,372 482 10855621
37208,600 105 10855621
37209,1138 1283 108556
37210,372 482 10855622
37211,1383 392 1085562
37212,1283 1138 108556
37213,1033 576 1085562
37214,1158 325 1085562
37215,1158 325 1085562
37216,1373 713 1085562
37217,1280 1403 108556
37218,592 372 10855623
37219,1402 372 1085562
37220,1373 592 1085562
37221,372 482 10855624
37222,1402 418 1085562
37223,1138 1283 108556
37224,1033 1381 108556
37225,1402 993 1085562
37226,482 372 10855624
37227,1402 1083 108556
37228,372 1402 1085562
37229,1383 392 1085562
37230,372 482 10855625
37231,372 482 10855625
37232,372 592 10855625
37233,1033 1281 108556
37234,146 128 10855626
37235,1373 592 1085562
37236,1373 592 1085562
37237,1383 392 1085562
37238,1283 1138 108556
37239,1281 1033 108556
37240,1138 1283 108556
37241,713 325 10855629
37242,1373 609 1085562
37243,843 1237 1085562
37244,1235 1402 108556
37245,713 548 10855630
37246,1235 576 1085563
37247,1413 1381 108556
37248,1235 843 1085563
37249,1274 1281 108556
37250,1283 1138 108556
37251,713 271 10855631
37252,1383 392 1085563
37253,1235 843 1085563
37254,639 994 10855632
37255,1414 42 10855632
37256,128 1415 1085563
37257,639 1033 1085563
37258,1138 1283 108556
37259,1379 598 1085563
37260,639 498 10855635
37261,315 994 10855636
37262,1281 1274 108556
37263,792 356 10855637
37264,1089 1412 108556
37265,1283 1138 108556
37266,1383 392 1085563
37267,128 778 10855638
37268,315 840 10855638
37269,72 883 108556395
37270,1083 1402 108556
37271,1138 1283 108556
37272,1383 392 1085564
37273,1283 1138 108556
37274,599 1381 1085564
37275,1138 1283 108556
37276,1283 1138 108556
37277,1383 392 1085564
37278,1138 1283 108556
37279,1283 1138 108556
37280,1416 277 1085564
37281,495 585 10855647
37282,555 1292 1085564
37283,495 1113 1085564
37284,1138 1283 108556
37285,468 277 10855649
37286,1023 1402 108556
37287,1023 1402 108556
37288,1283 1138 108556
37289,1381 1033 108556
37290,1381 128 1085565
37291,495 950 10855650
37292,1381 1383 108556
37293,1381 1413 108556
37294,1383 392 1085565
37295,1381 599 1085565
37296,1138 1283 108556
37297,146 128 10855652
37298,1381 713 1085565
37299,1416 1138 108556
37300,1381 1413 108556
37301,1383 1381 108556
37302,1138 1283 108556
37303,1381 1383 108556
37304,1383 392 1085565
37305,1383 1381 108556
37306,392 1295 1085565
37307,42 1414 10855654
37308,1283 1138 108556
37309,495 1043 1085565
37310,128 1381 1085565
37311,1383 1381 108556
37312,1383 1381 108556
37313,42 135 108556551
37314,942 605 10855655
37315,1381 128 1085565
37316,1138 1283 108556
37317,893 994 10855655
37318,495 1043 1085565
37319,495 498 10855656
37320,893 590 10855656
37321,1381 1138 108556
37322,128 1381 1085565
37323,498 495 10855656
37324,1381 1138 108556
37325,1381 128 1085565
37326,1383 1381 108556
37327,1283 1138 108556
37328,1138 1381 108556
37329,1138 1381 108556
37330,1381 1383 108556
37331,128 1381 1085565
37332,1381 1138 108556
37333,1381 128 1085565
37334,599 1381 1085565
37335,1138 1283 108556
37336,1383 1381 108556
37337,1416 1138 108556
37338,1138 1381 108556
37339,128 1381 1085565
37340,422 6 1085565996
37341,495 498 10855659
37342,1381 599 1085566
37343,495 498 10855660
37344,1281 1023 108556
37345,1381 1138 108556
37346,1383 1381 108556
37347,498 495 10855661
37348,1138 1381 108556
37349,1381 1138 108556
37350,1381 495 1085566
37351,1283 1138 108556
37352,1138 1381 108556
37353,128 1004 1085566
37354,1381 1138 108556
37355,599 1381 1085566
37356,1416 1138 108556
37357,498 495 10855664
37358,1381 599 1085566
37359,1138 1283 108556
37360,498 495 10855664
37361,1138 1381 108556
37362,1383 1381 108556
37363,128 1381 1085566
37364,1381 128 1085566
37365,783 1381 1085566
37366,1383 1381 108556
37367,1381 783 1085566
37368,128 1381 1085566
37369,783 1381 1085566
37370,1381 128 1085566
37371,1383 1381 108556
37372,1381 783 1085566
37373,128 1381 1085566
37374,1381 128 1085566
37375,599 1381 1085566
37376,1383 1381 108556
37377,128 1381 1085566
37378,1381 599 1085566
37379,1138 1381 108556
37380,1381 1138 108556
37381,1381 1138 108556
37382,1383 1381 108556
37383,1283 1138 108556
37384,1383 1381 108556
37385,1138 1381 108556
37386,1138 1381 108556
37387,783 1381 1085566
37388,1381 1138 108556
37389,542 1069 1085566
37390,1381 783 1085567
37391,1138 1283 108556
37392,542 760 10855670
37393,1138 1381 108556
37394,1383 1283 108556
37395,1317 1417 108556
37396,1383 1381 108556
37397,1283 1138 108556
37398,783 1381 1085567
37399,1381 783 1085567
37400,1056 1032 108556
37401,1381 1138 108556
37402,760 576 10855671
37403,599 1381 1085567
37404,1383 1283 108556
37405,599 1381 1085567
37406,1138 1283 108556
37407,1381 599 1085567
37408,783 1381 1085567
37409,1417 1317 108556
37410,1381 599 1085567
37411,1381 783 1085567
37412,1138 1381 108556
37413,1381 1138 108556
37414,599 1381 1085567
37415,599 1381 1085567
37416,1138 1381 108556
37417,1283 1138 108556
37418,1138 1283 108556
37419,1381 599 1085567
37420,1381 1138 108556
37421,1381 1383 108556
37422,1383 1381 108556
37423,783 1381 1085567
37424,1383 1381 108556
37425,1381 783 1085567
37426,1281 413 1085567
37427,1283 1138 108556
37428,1381 843 1085567
37429,1138 1381 108556
37430,1283 1383 108556
37431,783 1381 1085567
37432,325 1402 1085567
37433,1138 1283 108556
37434,1383 1381 108556
37435,325 1281 1085567
37436,1416 1138 108556
37437,325 1158 1085567
37438,783 1213 1085567
37439,1383 1283 108556
37440,1416 1413 108556
37441,1381 1383 108556
37442,599 1381 1085567
37443,479 413 10855679
37444,479 413 10855679
37445,1416 1138 108556
37446,1383 1381 108556
37447,1356 1281 108556
37448,1356 852 1085568
37449,413 479 10855680
37450,1138 1381 108556
37451,1381 1138 108556
37452,1381 1138 108556
37453,1356 711 1085568
37454,413 479 10855681
37455,479 413 10855681
37456,479 413 10855681
37457,1416 1138 108556
37458,413 479 10855681
37459,1138 1381 108556
37460,1416 1291 108556
37461,479 413 10855682
37462,1138 1381 108556
37463,413 479 10855683
37464,1416 260 1085568
37465,479 413 10855684
37466,1381 1138 108556
37467,1381 1138 108556
37468,1295 392 1085568
37469,1416 1138 108556
37470,413 479 10855685
37471,1381 1138 108556
37472,479 413 10855686
37473,1168 683 1085568
37474,1283 1138 108556
37475,1416 713 1085568
37476,413 479 10855687
37477,479 413 10855687
37478,1138 1381 108556
37479,1138 1381 108556
37480,1138 1381 108556
37481,1138 1283 108556
37482,1283 1138 108556
37483,1281 1356 108556
37484,1281 325 1085569
37485,1281 413 1085569
37486,1283 1402 108557
37487,350 1168 1085570
37488,542 1292 1085571
37489,1213 783 1085571
37490,865 1402 1085581
37491,1142 752 1085582
37492,809 795 10855828
37493,9 1317 108558389
37494,9 1196 108558392
37495,1113 128 1085584
37496,1113 323 1085584
37497,1113 933 1085584
37498,713 325 10855843
37499,1113 495 1085584
37500,342 1417 1085585
37501,342 783 10855859
37502,342 843 10855859
37503,342 1216 1085586
37504,1272 1244 108558
37505,26 1176 10855864
37506,254 1216 1085586
37507,605 277 10855867
37508,281 317 10855869
37509,830 389 10855872
37510,679 1281 1085587
37511,67 1417 10855873
37512,163 474 10855874
37513,1403 859 1085587
37514,1403 1280 108558
37515,509 616 10855878
37516,830 389 10855878
37517,1373 859 1085587
37518,1236 1043 108558
37519,1236 615 1085588
37520,1236 176 1085588
37521,1236 392 1085588
37522,1236 1287 108558
